Height,Width,CenterX,CenterY,Area,Perimeter,Compactness,MajorAxis,MinorAxis,Orientation,Eccentricity,HuMoment1,HuMoment2,HuMoment3,HuMoment4,HuMoment5,HuMoment6,HuMoment7,Class
548,552,209.8664495,332.8238565,99453,3638.714,0.9056087128,591.9697381,349.4954541,42.23329504,0.8071150972,0.2969967272,0.0205768113,0.003241310576,0.003295523741,0.000008189603,0.000465941183,-0.00000498553,4
540,554,206.7598807,324.5636451,97918,4240.037,0.9315563589,590.8204921,354.4422762,42.87065611,0.8000634883,0.3030021525,0.02033775627,0.003522395706,0.003487048289,0.000008713343,0.000489527979,-0.000006201828,4
534,556,206.3309811,319.6889041,98063,3786.74,0.914062233,587.7938506,359.7146948,43.02572296,0.790877696,0.3026772024,0.01896951709,0.003111194231,0.003096486358,0.000006060039,0.000420093988,-0.000005567693,4
536,554,206.4967414,320.9259733,99275,3363.173,0.889706138,584.6873731,359.5835071,43.68065292,0.7885260774,0.2966347413,0.01790512768,0.002596299353,0.002885675122,0.000005050374,0.000378435763,-0.000004416937,4
442,523,333.2796674,240.9727375,65181,4445.908,0.9585609357,414.2384623,388.1885463,-24.21113618,0.3490241769,0.3090409545,0.000401633194,0.003379028634,0.002842173367,0.000001250077,0.000055996022,0.000009036392,4
465,657,235.513804,54.73217073,22421,3112.48,0.9709161629,570.4010566,78.74341334,-5.280638653,0.9904253715,0.4594517962,0.0280131326,0.02448202989,0.01782376446,-0.000041516688,0.002870022132,-0.000188518122,4
374,702,206.6430184,53.00997365,15942,3290.677,0.9814995557,463.8068416,86.39382191,-0.03473932519,0.9824983808,0.494626154,0.068589634,0.06377921419,0.04247660156,0.002151699423,0.01023125875,-0.000758521091,4
358,665,53.26638116,25.52847966,2335,798.896,0.9540255804,111.6530084,68.14937209,13.42526835,0.7921183407,0.5184763554,0.07089698624,0.03822500381,0.06536344234,0.003046185429,0.01072413637,-0.001557703592,4
452,510,327.9698483,250.349893,81322,5307.328,0.9637201019,551.0888407,365.5994986,-24.58139955,0.7482534313,0.3361453893,0.01708090825,0.001409302808,0.008793448305,0.000019357413,0.00113645025,-0.000015332182,4
445,503,317.4589426,242.4635525,83298,4333.797,0.944267656,541.9288008,352.7342808,-26.55944813,0.7591748329,0.3137173458,0.01613075739,0.000528965491,0.005482831782,0.000004681873,0.000680984684,-0.000004346954,4
451,506,318.5923228,247.9638644,84432,4395.293,0.9450786406,549.5187933,365.8051569,-25.53179602,0.7462349066,0.3225984583,0.01549607457,0.000542551311,0.005726057148,0.000001818961,0.000697796012,-0.000004123269,4
428,559,40.58161226,21.90006662,1501,555.697,0.9389178308,76.35864974,43.55589529,22.6672818,0.821358675,0.3562989979,0.01338295301,0.002808909436,0.008996687424,-0.00004020668,0.001040059142,0.000022149524,4
417,618,49.5958209,20.90925373,1675,594.981,0.9405408795,101.8787952,40.70154192,14.19829908,0.9167290742,0.3834600392,0.01752287803,0.003397719855,0.01293454116,-0.000071655726,0.001616102042,-0.000038965371,4
381,507,326.2522128,241.7598097,69370,3390.553,0.9241701,503.2670614,287.730645,20.37257101,0.8204449271,0.3342020101,0.01497656973,0.001720830358,0.004770850481,-0.00000858695,0.000526598231,0.000011764436,4
439,586,396.0904683,288.9465209,75076,3274.455,0.9120100772,557.1614039,289.6133795,9.547380459,0.8542870213,0.3392785389,0.02794304696,0.01437835899,0.009220720237,0.000092519958,0.00151551353,0.000051811738,4
483,611,394.8268098,356.1068888,85051,3187.084,0.894779038,605.5953566,265.9630626,3.603950557,0.898400953,0.3418032459,0.02954475723,0.005565794519,0.008477122839,0.000008516773,0.001350455072,0.000047756519,4
282,625,429.9671657,219.1260336,41481,3591.896,0.9595971897,626.1572377,156.5450506,10.97868237,0.9682434691,0.4514506446,0.1057784063,0.04882754788,0.02885031988,0.001059018838,0.009311275837,0.000299556741,4
402,616,381.0601356,315.4687119,59000,5796.434,0.9779331631,630.7377103,221.0610991,9.62593828,0.9365701292,0.4893237268,0.08516734462,0.02549699418,0.01491909065,-0.000032832717,0.00399032616,0.000280649801,4
243,624,151.1601508,214.1676933,7955,1165.528,0.9264124023,253.3917476,57.55615452,-2.012313122,0.9738614226,0.8246485652,0.5241133309,0.2177686873,0.1471921836,0.02632352446,0.1065047229,0.000421571784,4
542,448,53.98160262,214.9235487,2446,906.441,0.9625900408,165.8407122,46.51095495,-34.51487599,0.959867002,1.572261847,0.4464579925,2.554207596,0.1146130081,-0.03515519018,0.05778610293,-1.017139097,4
618,529,33.02231405,229.0479339,1210,521.74,0.9441417961,73.91785146,38.49872317,-36.22287248,0.8536596878,1.138085394,0.5752839427,0.3120600953,0.07549867747,-0.006649835857,0.02624545746,0.03166574429,4
605,492,29.55416667,160.2476852,2160,703.577,0.9451672096,76.16207195,59.79365062,-88.9610397,0.619388865,0.9356738344,0.3310843766,0.1394139856,0.05695815393,-0.002422274331,0.01868143947,0.00518269505,4
538,408,43.05064874,138.445834,6397,923.18,0.9056779046,176.5595555,55.79108787,-73.54913084,0.9487624563,0.5617486577,0.05528609346,0.04194034323,0.01456523039,-0.000160042413,0.003226397753,-0.00026036796,4
606,402,47.10421601,202.0382757,10555,1609.053,0.9487696406,326.1526487,54.06056612,-78.52459721,0.9861674099,0.4221579683,0.02918423869,0.01114065063,0.004996908969,-0.000014409653,0.000844825981,-0.000023855743,4
595,367,41.4025588,169.3424658,7738,1022.658,0.9070225247,235.6628359,48.39415511,-75.63534196,0.9786878959,0.4068313055,0.03113799935,0.007426987559,0.004245488806,-0.000011178306,0.000744181679,-0.000015185799,4
562,342,37.11193788,155.45956,6182,867.427,0.8967540577,208.865693,43.24657562,-77.75790753,0.9783294159,0.379410313,0.03065643835,0.006093049556,0.003280664408,-0.000004068124,0.000573797611,-0.000011429212,4
550,320,36.89429233,181.5210462,7341,1199.044,0.9358354951,267.6529884,45.47405232,-80.39310536,0.9854614309,0.3521066056,0.02695207452,0.004424125819,0.002491938849,-0.000002237507,0.000409089713,-0.000007063436,4
525,308,152.4096412,293.7816303,63104,6086.632,0.9785951266,505.5243454,304.1059879,78.44603603,0.7988235045,0.3447137949,0.02608742527,0.004721115473,0.002106187313,-0.000001367084,0.000338105466,-0.000006281697,4
518,302,146.7790294,289.7991965,62230,3261.308,0.9264765236,492.4561594,293.5591425,78.03046555,0.8029011158,0.3301334787,0.02465111968,0.004317455647,0.001930855227,-0.000000051488,0.000296915354,-0.000005673445,4
504,306,143.8609174,282.8412778,57944,5632.341,0.9770469472,480.7885961,286.069101,78.50539899,0.8037258744,0.3376252511,0.02593797163,0.004455893793,0.001968632347,-0.000000778855,0.000312017692,-0.000005898105,4
493,284,141.2777287,272.3566277,54348,5673.381,0.9787817515,476.3133501,281.6554476,78.75690095,0.8064341854,0.3521343944,0.02878968121,0.00532209478,0.002134214554,-0.000002106465,0.000360394609,-0.000006646926,4
484,292,134.7959864,266.6774365,52771,5547.081,0.978448566,458.2327104,271.5167343,78.15966295,0.8055482132,0.3360195081,0.02603870608,0.005219062677,0.001553333135,0.000000081145,0.00023995906,-0.000004645308,4
466,264,127.7698478,256.5305796,47499,5221.275,0.9781051893,436.5612851,258.9470768,78.22719668,0.8050907017,0.3390211695,0.0264169344,0.005455970863,0.001359958134,-0.000000095798,0.000211090973,-0.000003894415,4
454,254,121.4627457,247.9442499,45686,3106.5,0.940509135,415.8078803,249.7411273,78.82058682,0.7995371568,0.3218735624,0.02286421118,0.004878724482,0.000777322296,0.000000010523,0.000108834728,-0.000001591685,4
450,261,118.6108537,245.0447852,45975,2700.292,0.9207662625,410.8552387,236.7120739,73.89707549,0.8173477037,0.3056524861,0.02349941044,0.005201829056,0.001060323287,0.000002153351,0.000127586761,-0.000001676919,4
439,251,117.8853951,239.6876967,44492,2549.313,0.9139708818,397.8786572,231.445809,73.09440711,0.8134037816,0.2976546785,0.02164209509,0.004946331634,0.000831388101,0.000001661001,0.000077908799,-0.00000078558,4
435,248,115.8427281,240.9051898,45628,2388.598,0.8995025208,396.1529348,225.5583752,71.20598662,0.8220800234,0.2846874927,0.02110058339,0.004472121504,0.001076143162,0.000002346949,0.000111235365,-0.000001173502,4
426,244,115.0358036,243.6555048,43571,2231.187,0.8900144958,380.6463689,221.7328429,69.74479361,0.8128187788,0.2783694152,0.0188568662,0.003415652923,0.001213115887,0.000002430813,0.000143209807,-0.000001136222,4
422,239,114.6076711,243.81948,41037,2416.795,0.9117111539,360.0657487,221.1258635,73.06835635,0.7892077216,0.2719466232,0.01512338743,0.002286299996,0.000744690773,0.000000959133,0.000071889857,-0.000000392113,4
416,224,109.7806069,246.0499643,36446,3253.127,0.9567229451,318.2935916,217.5021572,80.51046659,0.7301020198,0.280032656,0.01509608861,0.001887078659,0.000307463716,0.000000233434,0.000023270959,-0.000000004686,4
418,275,159.5678757,239.8206921,37193,4000.963,0.9708027463,339.2028243,244.4044416,88.33541026,0.6934279608,0.2937470705,0.008644807324,0.003869661071,0.000378792173,-0.000000456028,0.000034012209,0.000000209366,4
331,328,204.8528654,160.5569294,32997,2543.633,0.9359121917,330.3985068,252.3893802,-56.11789568,0.6453419398,0.3274492883,0.007418968463,0.01564020292,0.002460772028,0.000010876035,-0.000005005148,-0.000011377113,4
334,317,201.0380214,162.2583328,31982,3229.91,0.9614757102,334.0644031,248.2986978,-64.39382993,0.6689960534,0.3120966091,0.005930164887,0.01193416324,0.001547569156,0.000005149535,-0.000032574949,-0.000004490225,4
411,288,175.8240399,229.6352244,37105,2535.414,0.927465515,356.8092608,260.8406474,88.10665707,0.6823381958,0.3290751687,0.009966845479,0.008913436485,0.001201294559,-0.000003917917,0.000110266384,0.000004062424,4
408,292,175.7962264,228.2028712,36570,2375.732,0.9185783443,354.3733574,262.451924,87.99930861,0.6719367795,0.3323585321,0.009386799357,0.01059906892,0.001550488498,-0.000005833469,0.00014624152,0.000004656137,4
400,282,168.9137057,222.2210252,36109,2189.48,0.9053450435,349.3298038,253.1959026,85.10539557,0.6889543296,0.3222031724,0.01004687663,0.008846284962,0.001457193466,-0.000003892685,0.000144981708,0.000001767672,4
394,281,171.1300302,218.6791583,35784,2116.541,0.8996204192,341.9723439,249.4864325,86.72794554,0.683925892,0.3129777763,0.009130391987,0.008230925591,0.001056131777,-0.000002941287,0.000097327962,0.000002019655,4
389,289,174.457772,216.8072251,34740,2514.49,0.9309537888,332.7544448,246.8197205,89.01345862,0.670679432,0.3088237749,0.008031044133,0.008347150217,0.000942827412,-0.000002632705,0.000080748234,0.000001890662,4
383,289,173.6721776,213.5332262,34235,2158.258,0.9076422217,327.6985552,241.9049666,87.79153401,0.6745889503,0.3028944569,0.007958133112,0.008014846494,0.001078023674,-0.000002964079,0.000094774413,0.000000976952,4
376,295,179.6461815,208.1615822,33927,3160.376,0.9573147516,321.5170601,244.5239951,-89.40050501,0.6493005165,0.3005895673,0.006443840597,0.009057084619,0.001128613776,-0.000003595641,0.000085923507,0.000002221134,4
370,263,147.7667593,206.9165894,32370,2196.624,0.9156973717,310.7333715,225.5381179,86.74927611,0.6878791675,0.2846826788,0.007782206932,0.006282873287,0.000637269148,-0.000001030623,0.000056217747,-0.00000001228,4
364,247,147.6874221,203.3284002,31285,2056.577,0.9070485703,302.89685,221.4085084,87.31950504,0.682409605,0.2812347152,0.00728308596,0.006043662283,0.000633886279,-0.000001111542,0.000053908259,0.000000152857,4
360,246,143.9550873,201.7788793,31372,2037.903,0.9050740279,300.7261235,220.4367989,86.68420521,0.6802123324,0.2770189551,0.006946731393,0.005971429593,0.000621433791,-0.000000952279,0.000051775803,-0.000000146695,4
357,246,143.7076818,200.0634245,30761,2092.892,0.9117496009,297.3665947,219.3685204,85.53195831,0.6751243129,0.2774512575,0.006703302229,0.005786427624,0.000816047523,-0.000001436611,0.000066761352,-0.00000034267,4
353,240,140.6097586,198.399939,29492,2089.36,0.9151039396,290.3251367,214.1737502,85.93566732,0.6751252864,0.2758479455,0.006627150538,0.005701273403,0.000660879712,-0.000001164116,0.000053478397,-0.000000111586,4
347,240,141.7576794,191.9246341,28355,2628.859,0.9484409473,285.4357841,210.8458004,86.34285755,0.6740559055,0.2776180042,0.006658185001,0.006297142033,0.000424626273,-0.000000676721,0.000034036995,0.000000090933,4
297,225,128.8954764,138.2293231,15585,1830.717,0.9415648394,240.5638438,172.8003546,13.39318049,0.6957191464,0.3391100356,0.001922475604,0.02263124739,0.001156138496,-0.00000579158,0.000047096829,0.000023193457,4
288,230,137.4188057,130.8306829,15155,1638.164,0.929033882,235.1175705,171.2893843,4.634906244,0.6850176034,0.3439216936,0.002683561528,0.03004887192,0.00126660508,-0.000007804986,0.000060727376,0.000028971106,4
290,225,137.4828846,151.8335821,19427,2510.377,0.9612619541,233.7650048,210.7953327,-65.02817991,0.4322781234,0.318799003,0.001082334972,0.01951645668,0.001132899529,-0.000005118895,0.00003016485,0.000014821379,4
277,214,132.0537214,150.1152607,18931,2393.239,0.958465281,233.1391072,196.7161652,-63.51082183,0.5367023675,0.3071968102,0.002671909955,0.01885734005,0.001109589599,-0.000003872667,0.000056860034,0.000011104107,4
263,209,125.9615385,141.0108949,19734,2215.347,0.9494709114,225.1509849,194.6498016,-61.59270176,0.5025810588,0.2805869293,0.001642554408,0.01002215356,0.000709892099,-0.000001836843,0.000024643328,0.000002194966,4
266,206,124.738766,135.9221953,19806,2239.518,0.9503753423,221.2689622,197.3789923,-71.88754225,0.4519722686,0.2774982742,0.000999437744,0.009077307208,0.000474176277,-0.000000812918,0.000014990482,0.000001288949,4
283,206,121.5742841,151.1975414,20011,2344.148,0.9542376203,229.3986383,197.7725338,78.75989422,0.5066790917,0.2865328597,0.001778901976,0.01095292389,0.001086102074,-0.00000164971,0.00004579777,-0.000000267605,4
257,204,120.3414496,136.1966952,19426,2136.293,0.9465101212,214.6772509,193.2948578,-85.59791341,0.4350682252,0.2684837393,0.000787547888,0.008239315728,0.00053779709,-0.000001123929,0.000015087431,0.000000649934,4
269,204,121.5857814,135.4678094,19369,2180.14,0.948790764,218.7358014,194.6676557,87.30884322,0.4560248366,0.2766894654,0.001030231315,0.00931890352,0.00041208253,-0.000000753196,0.000013135832,0.000000558654,4
262,205,122.3879831,139.2409741,18890,2313.357,0.9556435782,217.1910255,195.3707846,87.7187059,0.4368500666,0.2823661857,0.000886804776,0.01083203368,0.000554934713,-0.000001287187,0.000016352412,0.000001034646,4
294,206,122.4549993,152.5629249,21033,2131.217,0.9418090105,231.2127524,193.8684475,89.21290941,0.5449245265,0.2705570641,0.002225533228,0.00869205421,0.000599452685,-0.000001336051,0.000028013319,0.000000537816,4
310,204,117.9514007,158.1123561,23025,2647.348,0.9587154614,257.2794997,186.3367778,80.50377298,0.689528907,0.2739580718,0.007291013477,0.007329777933,0.000071569405,-0.00000004817,0.000005024987,0.000000019326,4
300,212,124.2679534,142.3986826,21709,2725.872,0.963285403,251.9386626,197.7028432,-89.83631887,0.6198426848,0.2952707667,0.004929875623,0.01206450558,0.000146828949,0.000000121684,0.0000008315,0.000000152779,4
260,212,121.7069947,111.500246,14225,1941.32,0.9525683884,237.5972635,172.6998373,-0.4463600919,0.6867861467,0.3775670633,0.001206861662,0.03318476812,0.000854899222,-0.000003330614,0.000029694034,0.000006920745,4
308,214,124.655459,142.2881227,21057,3412.953,0.9772832737,265.7894535,208.7774119,-85.24748012,0.6188626299,0.3390724488,0.006446908568,0.02057300654,0.000269873289,0.000000155958,0.000009688335,0.000000634905,4
320,220,127.0061047,116.1075581,17200,1888.246,0.9393792697,242.3853603,182.9665554,-3.533316091,0.6558881238,0.350396509,0.006921627204,0.02518856944,0.000239093226,0.00000007901,-0.000019197206,-0.000000582201,4
302,238,139.9496847,89.43348524,16019,2002.182,0.9497844574,255.8277212,153.8349458,-9.440864447,0.799006471,0.3770901252,0.01092920991,0.04073348886,0.001665240193,-0.000013710366,-0.00016235127,0.000000032452,4
276,254,169.8841202,117.403195,20970,2589.599,0.9607044604,277.9002252,185.6607527,-55.94605393,0.7440856718,0.3329485317,0.0162461535,0.02651055106,0.002334656653,-0.000016827473,-0.000297431705,-0.000025387368,4
269,258,182.154203,126.0025085,21128,1947.088,0.9299679093,276.3082621,175.7210302,-58.54640702,0.7717219386,0.286189498,0.01160749335,0.01033202656,0.0009458596,-0.000002127007,-0.000101897765,-0.000008189135,4
274,239,166.5852508,133.3660067,20557,1905.802,0.9288763488,274.057064,163.6097052,-63.47091504,0.8022476492,0.2774430553,0.01321028572,0.006117351192,0.000483609203,-0.000000506093,-0.000004484816,-0.000005643975,4
275,260,178.9749293,139.1374021,21579,2267.525,0.9472603782,270.8776405,166.7226592,-60.85109237,0.7881441751,0.2930626547,0.0174234032,0.007006265856,0.000486069513,-0.000000896997,-0.000040543863,-0.000008681636,4
419,306,21.07565217,112.5921739,1150,200.577,0.6407924621,62.07609702,24.81841774,-53.9946633,0.9165996307,0.7649209716,0.1518035622,0.5598612708,0.3388198588,0.143786746,0.09203437223,-0.1236191915,4
289,257,70.35203366,58.79242637,2139,900.574,0.9668577614,166.9307562,33.13223387,-45.11353242,0.9801051596,0.9826348649,0.1745618253,0.4042019828,0.1764451927,-0.04641960654,0.07369596129,-0.008589866003,4
129,92,45.10421156,64.81527914,5105,1080.317,0.9450328538,139.2655647,70.38617339,-80.57610481,0.8628794764,0.2982033899,0.03130344612,0.001570793962,0.000382513465,0.000000293892,0.000021495061,0.000000302561,4
345,254,45.20224472,280.5660211,4544,993.861,0.9421908094,137.3871263,68.11241433,-81.75537151,0.8684538654,2.775348784,6.749853142,5.699767478,4.924547808,26.08927928,12.79241634,-20.6676277,4
284,257,59.56731183,41.97677419,2325,745.274,0.9473981667,133.3585603,38.11615443,-33.49196307,0.9582841939,1.482161975,1.852474775,2.111099868,1.696492214,3.208725739,2.268625776,2.315124234,4
76,86,34.66439206,30.30583127,1612,367.765,0.8502267993,98.51781955,28.56691773,-40.56201277,0.957036641,0.4081778103,0.1189911933,0.009087515287,0.01011333987,0.000096634422,0.003485431757,0.000060775378,4
70,88,42.3081761,30.86006289,1908,423.54,0.8663406423,101.0573055,28.75011746,-34.62867591,0.9586780545,0.3619574318,0.09461541781,0.001183398409,0.001300454231,0.000001564464,0.00032577129,0.000000912186,4
175,304,45.51491054,25.25579854,1509,359.057,0.8529136713,94.40739285,26.35162999,-21.77527097,0.9602542632,2.758404338,7.088160617,8.302389582,7.274411759,56.53213477,19.28009691,-10.0374192,4
268,294,34.53521127,24.38450704,1420,417.073,0.8974173163,86.86818615,32.3382142,-24.41392966,0.9281254269,9.830064782,94.29481949,72.46923929,76.54548505,5701.049993,742.5691391,4312.45736,4
146,109,32.44582814,29.97945205,1606,520.847,0.9256064864,61.14382571,54.57446117,-31.13691143,0.4509309768,0.8782191194,0.5479803742,0.01965945151,0.02264603349,0.000469467862,0.01676122392,0.000138023396,4
158,113,37.62328042,39.24444444,2835,585.347,0.8960232752,94.14058065,56.27729756,-45.76782763,0.8016448202,0.5196486479,0.1671853963,0.004769044983,0.004202365188,0.000017815236,0.001484447486,-0.000005190476,4
168,127,62.25874963,79.89694885,6686,1690.755,0.9706089653,190.2938034,78.91282443,-62.44528977,0.909963019,0.3968202428,0.0786308174,0.003609795622,0.000151491633,0.000000039378,-0.000030620717,0.000000537017,4
469,318,67.60412838,380.4958292,7073,1763.94,0.971434232,181.7433003,79.48550633,-63.30036545,0.8992911773,2.405968242,4.145670802,51.89358499,47.23113572,2338.294857,95.62884479,-1613.998296,4
396,207,38.35458481,38.95867769,2541,606.318,0.9131412438,105.3700084,43.67632481,-46.1619385,0.9100473393,2.40931087,5.37571031,7.553613539,6.922439561,50.05695671,16.01651748,9.886048462,4
508,302,147.2541348,429.8886743,11911,3267.87,0.9859838562,279.4331089,171.2837244,6.848466757,0.7901072604,1.98918081,2.139446803,15.37656844,12.26256472,166.666529,17.64052677,-10.14009306,4
523,297,152.2994159,430.5465454,25169,2917.275,0.962836117,290.8583765,191.2237519,1.575918942,0.7535014364,0.844657958,0.3069164118,1.107082031,0.8327989015,0.7917141048,0.4531646053,-0.03287408199,4
556,298,159.9460924,456.6087926,29161,3088.932,0.9615943092,312.3441011,206.7533099,6.122530421,0.749556104,0.7675280688,0.2525306661,0.5804594811,0.419809599,0.2061762285,0.209929591,-0.003139635097,4
540,313,177.119837,342.8922833,46121,4184.506,0.9669005948,619.0249097,244.3249869,64.8065899,0.9188129275,0.4684344767,0.04989132116,0.005505131749,0.01362163142,0.000048620577,0.003039817347,-0.000108667673,4
522,336,33.42483142,141.2195557,5042,884.865,0.9190794789,166.1438776,50.35403686,-73.02505961,0.9529667429,0.7718733967,0.1455897074,0.04417033498,0.05759958748,-0.001306568791,0.02135658651,-0.0017198233,4
542,269,33.425,389.5032258,1240,576.913,0.9531822112,85.67088785,45.58895585,-28.09783282,0.846656013,0.9156329509,0.4990921095,0.677748866,0.4951413883,0.284442349,0.331287202,-0.03139079625,4
534,261,170.3004218,389.4714068,34851,2759.554,0.9424894774,307.5783302,215.5146205,75.13781161,0.713473643,0.5015862407,0.1114154486,0.1356901059,0.1175821094,0.01480107473,0.0376719499,0.00078915594,4
541,313,57.53351573,70.41586867,5848,669.925,0.8362562025,170.7604963,49.34998668,-56.27022027,0.9573287377,0.5388421206,0.1421344411,0.1879039417,0.1525433485,0.0257348557,0.05633191719,0.007448432121,4
526,448,34.80436941,334.5134062,1007,468.307,0.9422997047,71.16150043,30.12029758,26.87472667,0.9060051057,0.5284938695,0.09139009633,0.07187998745,0.09023966806,0.006887572715,0.02726181845,0.003839101694,4
499,453,37.62079208,356.2594059,1010,496.938,0.9486042956,86.85895888,25.24836223,4.169879447,0.956819627,0.5257156618,0.04184371726,0.09564602024,0.1897061874,0.02467817603,0.03844829536,0.01473459502,4
255,268,63.11575758,183.8866667,3300,753.207,0.926903748,113.641462,51.49790834,-20.14846371,0.8914285561,0.3440727544,0.01502323482,0.02843587784,0.007477205861,0.000076227296,0.000164772343,0.000095882101,4
273,266,172.8748675,152.0900018,27355,2085.782,0.9209851441,263.1324684,209.6897037,56.51931027,0.6041140487,0.2586779771,0.0033313283,0.007122197105,0.001003030527,0.000001651402,-0.000028295576,0.000002496393,4
268,480,94.72985523,174.0898662,3661,1218.014,0.9689897668,179.787606,44.82738883,13.05563669,0.9684172293,0.435370818,0.04675973541,0.09788300746,0.06038687643,0.00459836728,0.01305763509,0.000434024646,4
248,473,334.2163482,145.1004191,30303,3914.402,0.9751478114,426.933617,220.895855,9.652412592,0.8557431079,0.4506844427,0.06585054258,0.09974630963,0.05767922256,0.004354821839,0.01479306167,0.00024548514,4
217,435,86.91199149,171.8417974,3761,825.802,0.9306955156,151.3597798,51.56605043,20.71373171,0.9401773947,0.6051126918,0.1591454791,0.2905220852,0.1969188306,0.04691986569,0.07816295421,0.004726897232,4
217,427,83.01317771,172.8076054,2656,927.54,0.9612052784,150.8351233,44.80015717,27.64815329,0.9548730959,0.7978420377,0.3465290503,0.8363467829,0.6165799014,0.4425532113,0.360896395,0.02572997947,4
230,438,96.45534524,183.661157,3751,796.973,0.9257887561,153.6131096,51.57251116,26.04596508,0.9419583039,1.041891591,0.5920703998,1.60930079,1.125891247,1.515430706,0.8663294309,0.1201123128,4
198,385,72.34428152,155.785044,3410,862.115,0.9423454164,130.6732277,52.34871843,26.73188959,0.9162496193,1.413775214,1.379047049,1.560296397,0.9001357093,1.064410283,1.056408269,-0.09533577416,4
227,410,103.793468,177.3700658,4256,944.778,0.9400827407,161.3674656,51.32283411,26.47421756,0.9480741245,2.088517233,3.485797044,2.199482611,1.177132579,1.893923319,2.188169906,0.07762738955,4
266,422,31.27646544,116.8661417,1143,407.901,0.9136730188,59.18664203,41.53180834,31.56610327,0.7124635198,0.8148307254,0.2421727495,0.7486134017,0.6268898359,0.4258550849,0.3081108576,0.06617525384,4
170,409,65.7383592,55.53806356,2706,910.916,0.9590191468,119.9428284,52.38486158,-11.40083213,0.8995836071,1.020855369,0.7058946271,0.360254823,0.3132764589,0.1049781884,0.259770093,0.00448158671,4
144,394,56.38391155,32.07129241,2623,487.426,0.8612634879,102.3262112,49.00053157,-21.64328397,0.877888071,1.03222903,0.7563419945,0.1863643437,0.1497241513,0.02482922875,0.1238574167,0.000078693616,4
325,412,51.96659708,170.0446764,2395,1185.056,0.9785692369,110.6945543,66.48119458,-34.27362204,0.7995629127,1.270204256,0.1213014549,1.370302695,0.1592224968,-0.02029795053,0.05541673312,0.34384452,4
578,389,43.54551408,271.9666012,1527,830.417,0.9721736375,86.61134031,65.23093115,64.37937797,0.6578541105,0.6747029884,0.1537408133,0.09709067839,0.006712836388,0.000099812864,0.002318739522,0.001125963849,4
563,403,34.68895184,138.9699717,1765,592.78,0.9368799275,69.18857044,62.34339288,81.63130981,0.4336842529,0.5337625367,0.0520366484,0.02590304795,0.007869541175,-0.000001633648,0.001367792296,0.000163742518,4
501,348,25.19181586,114.657289,1173,223.881,0.7059146436,50.17307968,38.21761801,-1.281421431,0.6479115132,0.4420689256,0.04983555918,0.01811802961,0.01216978496,0.000116056838,0.002454329413,-0.000012369716,4
493,290,31.36647113,362.2040753,3239,1262.331,0.9744568581,115.9957437,55.52103343,-70.46862219,0.8780073435,0.6528298434,0.169130257,0.1068785603,0.03417913747,0.00205676099,0.01398137181,0.001003654178,4
492,290,30.32948157,359.8869457,3202,909.994,0.9514091905,104.0591548,56.15527061,-75.52040412,0.8418910227,0.6635437077,0.1826603861,0.0897278588,0.02341824658,0.001058395649,0.009899465099,0.000793307424,4
479,333,26.08065268,64.45454545,2145,476.867,0.881466087,83.29581568,50.41396027,-64.29104762,0.7960430459,0.59165892,0.04136073178,0.01904087759,0.01389543139,-0.00022229285,0.002392176514,0.000043896968,4
478,326,36.33442422,107.1871548,4889,1148.287,0.9534061062,195.1503266,54.46878057,-73.84056312,0.9602585804,0.6015929915,0.04252347151,0.02465754713,0.01414953631,-0.000259828504,0.002597303368,0.000049093088,4
473,317,34.66255398,101.0209747,4863,1085.526,0.9481398613,184.5148825,50.93397698,-71.46027239,0.9611453875,0.6206721658,0.05071698516,0.02120219011,0.01886133942,-0.000346904287,0.004078041224,0.00014868608,4
462,307,32.90394036,92.5884984,4695,812.511,0.9106309869,177.5461442,49.98352657,-72.21933614,0.9595541441,0.7632485033,0.07107517674,0.05435610407,0.0223232856,-0.000751020801,0.005942646012,0.000200513652,4
456,298,31.66979624,94.94446664,5006,1035.994,0.9413880421,181.0012773,50.72191657,-76.77386128,0.9599330019,0.7373802466,0.06590914734,0.04841683093,0.01947906014,-0.000596348689,0.00499664388,0.00004684892,4
454,294,29.99623037,91.69068063,4775,541.868,0.7956398415,162.6334506,47.67610384,-75.07490099,0.9560662576,0.6814568281,0.05956449829,0.03672575808,0.01391910318,-0.000288204403,0.003291148817,0.00012724135,4
444,294,30.06916355,88.26042447,4005,910.355,0.9392717424,164.384881,46.25401044,-75.48084478,0.9595975067,0.7163948084,0.06845140834,0.02693195519,0.02480588987,-0.000624767186,0.006420652194,0.000143735292,4
435,296,28.69149472,89.04353296,3974,954.782,0.9452190851,166.454461,45.52978176,-77.487743,0.9618643383,0.7644114992,0.0746992881,0.04846794062,0.03308838242,-0.001132298028,0.009034281194,-0.000611120799,4
422,279,31.77690802,281.9171559,3066,725.643,0.9268295048,98.95574561,52.66063619,-73.45542248,0.8466416045,0.7093300535,0.06146809979,0.0219991618,0.03219867464,-0.000851451839,0.007945031447,-0.00009677358,4
396,350,35.74247144,284.5144341,4815,1106.412,0.9505720725,134.2469774,57.50994363,89.18172237,0.9035943601,0.5572599001,0.02753113844,0.008393642291,0.005149395096,0.000000475162,0.000827009551,0.000005902983,4
